   2.38000E+02   1.86351E+01   2.38060E+02   2.11345E+01   2.37940E+02   1.61356E+01
   2.37001E+02   1.86590E+01   2.37061E+02   2.11594E+01   2.36941E+02   1.61587E+01
   2.36001E+02   1.86830E+01   2.36061E+02   2.11851E+01   2.35941E+02   1.61809E+01
   2.35001E+02   1.87070E+01   2.35061E+02   2.12115E+01   2.34941E+02   1.62024E+01
   2.34001E+02   1.87310E+01   2.34062E+02   2.12388E+01   2.33941E+02   1.62231E+01
   2.33002E+02   1.87549E+01   2.33062E+02   2.12668E+01   2.32941E+02   1.62430E+01
   2.32002E+02   1.87789E+01   2.32062E+02   2.12956E+01   2.31942E+02   1.62622E+01
   2.31002E+02   1.88029E+01   2.31063E+02   2.13252E+01   2.30942E+02   1.62806E+01
   2.30003E+02   1.88268E+01   2.30063E+02   2.13555E+01   2.29942E+02   1.62982E+01
   2.29003E+02   1.88508E+01   2.29064E+02   2.13866E+01   2.28942E+02   1.63150E+01
   2.28003E+02   1.88748E+01   2.28064E+02   2.14184E+01   2.27942E+02   1.63311E+01
   2.27003E+02   1.88988E+01   2.27065E+02   2.14510E+01   2.26942E+02   1.63465E+01
   2.26004E+02   1.89227E+01   2.26065E+02   2.14843E+01   2.25942E+02   1.63611E+01
   2.25004E+02   1.89467E+01   2.25066E+02   2.15184E+01   2.24942E+02   1.63750E+01
   2.24004E+02   1.89707E+01   2.24066E+02   2.15531E+01   2.23942E+02   1.63882E+01
   2.23005E+02   1.89946E+01   2.23067E+02   2.15886E+01   2.22942E+02   1.64007E+01
   2.22005E+02   1.90186E+01   2.22067E+02   2.16248E+01   2.21942E+02   1.64125E+01
   2.21005E+02   1.90426E+01   2.21068E+02   2.16616E+01   2.20942E+02   1.64236E+01
   2.20005E+02   1.90666E+01   2.20069E+02   2.16992E+01   2.19942E+02   1.64339E+01
   2.19006E+02   1.90905E+01   2.19069E+02   2.17374E+01   2.18942E+02   1.64436E+01
   2.17898E+02   1.91189E+01   2.18005E+02   2.17653E+01   2.17790E+02   1.64724E+01
   2.17787E+02   1.91234E+01   2.17896E+02   2.17712E+01   2.17679E+02   1.64755E+01
   2.17675E+02   1.91280E+01   2.17784E+02   2.17773E+01   2.17565E+02   1.64787E+01
   2.17560E+02   1.91328E+01   2.17671E+02   2.17836E+01   2.17450E+02   1.64820E+01
   2.17443E+02   1.91377E+01   2.17555E+02   2.17901E+01   2.17332E+02   1.64853E+01
   2.17324E+02   1.91427E+01   2.17437E+02   2.17967E+01   2.17211E+02   1.64887E+01
   2.17203E+02   1.91479E+01   2.17316E+02   2.18035E+01   2.17089E+02   1.64923E+01
   2.17079E+02   1.91532E+01   2.17194E+02   2.18106E+01   2.16964E+02   1.64959E+01
   2.16953E+02   1.91587E+01   2.17069E+02   2.18178E+01   2.16837E+02   1.64996E+01
   2.16825E+02   1.91643E+01   2.16942E+02   2.18252E+01   2.16708E+02   1.65034E+01
   2.16694E+02   1.91701E+01   2.16812E+02   2.18329E+01   2.16576E+02   1.65073E+01
   2.16561E+02   1.91760E+01   2.16681E+02   2.18407E+01   2.16442E+02   1.65113E+01
   2.16427E+02   1.91821E+01   2.16547E+02   2.18488E+01   2.16306E+02   1.65154E+01
   2.16289E+02   1.91883E+01   2.16411E+02   2.18571E+01   2.16168E+02   1.65195E+01
   2.16150E+02   1.91947E+01   2.16273E+02   2.18655E+01   2.16027E+02   1.65238E+01
   2.16008E+02   1.92012E+01   2.16132E+02   2.18743E+01   2.15884E+02   1.65282E+01
   2.15864E+02   1.92079E+01   2.15989E+02   2.18832E+01   2.15739E+02   1.65326E+01
   2.15718E+02   1.92148E+01   2.15844E+02   2.18924E+01   2.15592E+02   1.65372E+01
   2.15570E+02   1.92218E+01   2.15697E+02   2.19018E+01   2.15442E+02   1.65419E+01
   2.15419E+02   1.92290E+01   2.15548E+02   2.19114E+01   2.15290E+02   1.65466E+01
   2.15266E+02   1.92364E+01   2.15396E+02   2.19213E+01   2.15136E+02   1.65515E+01
   2.15111E+02   1.92439E+01   2.15242E+02   2.19314E+01   2.14980E+02   1.65565E+01
   2.14954E+02   1.92516E+01   2.15086E+02   2.19417E+01   2.14822E+02   1.65615E+01
   2.14794E+02   1.92595E+01   2.14928E+02   2.19523E+01   2.14661E+02   1.65667E+01
   2.14633E+02   1.92675E+01   2.14768E+02   2.19631E+01   2.14498E+02   1.65719E+01
   2.14469E+02   1.92757E+01   2.14605E+02   2.19742E+01   2.14333E+02   1.65773E+01
   2.14303E+02   1.92841E+01   2.14441E+02   2.19855E+01   2.14166E+02   1.65828E+01
   2.14135E+02   1.92927E+01   2.14274E+02   2.19971E+01   2.13997E+02   1.65883E+01
   2.13965E+02   1.93014E+01   2.14105E+02   2.20089E+01   2.13826E+02   1.65940E+01
   2.13793E+02   1.93104E+01   2.13934E+02   2.20210E+01   2.13652E+02   1.65997E+01
   2.13619E+02   1.93194E+01   2.13761E+02   2.20333E+01   2.13477E+02   1.66056E+01
   2.13443E+02   1.93287E+01   2.13586E+02   2.20459E+01   2.13300E+02   1.66115E+01
   2.13265E+02   1.93382E+01   2.13409E+02   2.20588E+01   2.13120E+02   1.66175E+01
   2.13084E+02   1.93478E+01   2.13230E+02   2.20719E+01   2.12938E+02   1.66237E+01
   2.12902E+02   1.93576E+01   2.13049E+02   2.20852E+01   2.12755E+02   1.66299E+01
   2.12718E+02   1.93676E+01   2.12866E+02   2.20989E+01   2.12569E+02   1.66363E+01
   2.12532E+02   1.93777E+01   2.12681E+02   2.21127E+01   2.12382E+02   1.66427E+01
   2.12344E+02   1.93880E+01   2.12494E+02   2.21269E+01   2.12193E+02   1.66492E+01
   2.12153E+02   1.93986E+01   2.12306E+02   2.21413E+01   2.12001E+02   1.66558E+01
   2.11961E+02   1.94092E+01   2.12115E+02   2.21559E+01   2.11808E+02   1.66626E+01
   2.11767E+02   1.94201E+01   2.11922E+02   2.21709E+01   2.11613E+02   1.66694E+01
   2.11572E+02   1.94312E+01   2.11728E+02   2.21861E+01   2.11416E+02   1.66763E+01
   2.11374E+02   1.94424E+01   2.11531E+02   2.22015E+01   2.11217E+02   1.66833E+01
   2.11174E+02   1.94538E+01   2.11333E+02   2.22172E+01   2.11016E+02   1.66904E+01
   2.10973E+02   1.94654E+01   2.11133E+02   2.22332E+01   2.10813E+02   1.66976E+01
   2.10770E+02   1.94772E+01   2.10931E+02   2.22495E+01   2.10609E+02   1.67049E+01
   2.10565E+02   1.94891E+01   2.10727E+02   2.22660E+01   2.10402E+02   1.67123E+01
   2.10358E+02   1.95013E+01   2.10521E+02   2.22828E+01   2.10194E+02   1.67197E+01
   2.10149E+02   1.95136E+01   2.10314E+02   2.22999E+01   2.09984E+02   1.67273E+01
   2.09938E+02   1.95261E+01   2.10105E+02   2.23173E+01   2.09772E+02   1.67350E+01
   2.09726E+02   1.95388E+01   2.09893E+02   2.23349E+01   2.09558E+02   1.67428E+01
   2.09511E+02   1.95517E+01   2.09680E+02   2.23528E+01   2.09342E+02   1.67507E+01
   2.09295E+02   1.95648E+01   2.09466E+02   2.23710E+01   2.09125E+02   1.67587E+01
   2.09077E+02   1.95781E+01   2.09249E+02   2.23894E+01   2.08905E+02   1.67668E+01
   2.08857E+02   1.95916E+01   2.09031E+02   2.24082E+01   2.08684E+02   1.67750E+01
   2.08636E+02   1.96053E+01   2.08811E+02   2.24272E+01   2.08461E+02   1.67834E+01
   2.08412E+02   1.96192E+01   2.08588E+02   2.24466E+01   2.08236E+02   1.67918E+01
   2.08187E+02   1.96333E+01   2.08365E+02   2.24662E+01   2.08009E+02   1.68004E+01
   2.07959E+02   1.96476E+01   2.08139E+02   2.24861E+01   2.07780E+02   1.68091E+01
   2.07730E+02   1.96622E+01   2.07911E+02   2.25064E+01   2.07549E+02   1.68179E+01
   2.07499E+02   1.96769E+01   2.07681E+02   2.25269E+01   2.07316E+02   1.68269E+01
   2.07266E+02   1.96919E+01   2.07450E+02   2.25478E+01   2.07082E+02   1.68360E+01
   2.07030E+02   1.97071E+01   2.07216E+02   2.25690E+01   2.06845E+02   1.68452E+01
   2.06793E+02   1.97226E+01   2.06981E+02   2.25905E+01   2.06606E+02   1.68546E+01
   2.06554E+02   1.97383E+01   2.06743E+02   2.26124E+01   2.06365E+02   1.68642E+01
